#SAVEDid  xmeAGN      xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
4846      0.2802      0.2801      0.1992       2.795       2.833      0.5708       3.103      0.3869       0.575           0
4847      0.0906     0.08552     0.08087      0.2032      0.2368      0.2368      0.3185      0.1906       0.438           0
4849       32.95       23.28       23.28       53.24       50.63       39.78       76.68       25.55        3.21       0.379
4858      0.1102       2.815       2.815       8.624       8.804       5.018       10.59       5.645       1.263        0.11
4860           0       1.476       1.476       14.32       13.42       5.259       13.99       4.698       1.341       0.111
4865       2.872       2.934      0.5992       19.55       19.46      0.8613       22.39      0.2621       0.851           0
4868       9.072       12.57       7.571       69.25       71.54       16.42       79.17       17.38        2.15      0.1645
4874           0       1.667       1.667       67.62       64.02       3.598       65.69       1.931       2.218           0
4887       5.176       4.501       4.501       11.96       16.39       11.94       20.26       11.41        1.85       0.257
4888           0      0.6181      0.6181       49.53        48.6       2.988       48.73       2.861       1.519      0.0215
4891           0     0.01624     0.01624           0           0           0     0.01624     0.01624      0.5206        0.01
4901      0.3436       2.498       2.498        27.5       25.19       12.54       26.15        13.1       2.056       0.171
4905           0      0.7281      0.7281       35.09       33.97       1.358       34.64      0.6899       1.306           0
4912           0     0.08128     0.08128       1.713       1.596      0.2578       1.704      0.2652      0.5705           0
4916      0.0767     0.08199     0.08199      0.5499      0.4965      0.3778       0.573      0.3013      0.5128           0
4917       2.388        2.22       1.154       10.08       10.11        1.62        12.2      0.8858      0.9414           0
4919       1.933       1.949      0.8752       6.711       7.217       3.437       9.683       3.267        1.25           0
4924       5.041       4.488       4.488       14.54       14.31       8.448       18.37       7.363       1.535      0.0965
4937           0     0.08994     0.08994         4.6        4.33      0.2702        4.42      0.1803       0.542           0
4945       9.885       11.61       5.517        55.6       55.25       6.812       64.24       5.498       1.971       0.037
4954       7.456       8.289       5.643       87.11       87.11       7.469       94.73           3       2.032           0
4955      0.2053      0.2312      0.1209       2.454       2.457      0.1369       2.671     0.05004      0.3551           0
4974       1.805       1.801       1.801       22.81       22.68         2.2       24.21      0.6689       1.013           0
4986       8.223       6.121       6.121       62.46       61.02       5.454       67.22       6.023       1.605       0.033
4990       107.9       106.4       42.57       779.8       704.6       83.28       796.9       106.7       4.092      0.2055
4991     0.02872      0.0515      0.0515      0.3849      0.3002      0.1714      0.3429      0.1288      0.3948           0
4993   9.204e-08   2.619e-07   2.619e-07       86.69       86.58      0.1077       86.58      0.1077       3.127           0
4995        64.8       51.27       45.14       475.2       447.7       48.12       493.2       64.46       3.647       0.138
4996      0.5197      0.8036      0.8036       10.68        10.2       1.705        10.6       1.304       0.915           0
4997       12.96       14.82       14.82       85.85       84.53       34.82       92.76       27.16       2.667      0.0615
4999      0.3476        3.37        3.37       29.19       25.79       4.487       27.19       4.029       1.588           0
5000       1.241       2.072       2.072       9.945       14.61        10.4       15.22        9.85       1.648       0.227
5007     0.06959      0.4202      0.4202       16.48       15.92      0.6814       16.26      0.3337      0.7783           0
5010       7.159       6.452       2.355       13.79       14.33        4.63       20.07       3.955       1.812           0
5012           0       0.694       0.694       38.93       31.05       9.779       31.16       9.667       1.437         0.1
5016      0.1949       0.182      0.1341       0.713      0.6659      0.5975      0.8379      0.4744      0.5643           0
5023           0     0.07144     0.07144       13.18        13.1     0.08724       13.16     0.02598       0.278           0
5026   8.283e-08   2.357e-07   2.357e-07       106.4       88.09       18.34       88.09       18.34       2.936           0
5028        0.38      0.3554      0.1121       2.196       2.207     0.08162       2.557     0.03586      0.2537           0
5029           0     0.01059     0.01059      0.4245      0.3804     0.04415       0.391     0.03356      0.3215           0
5033       2.327       2.024       2.024       3.724       4.801       4.801       5.974       3.904         1.3      0.1415
5034           0       5.278       5.278       14.67       14.03       12.61       18.63       10.91       1.983       0.254
5042        1.28       1.368       1.368       20.33       20.11        2.88       21.48       1.513       2.133           0
5050           0      0.0545      0.0545           0           0           0      0.0545      0.0545       1.151           0
5055      0.1674      0.3482      0.3482       10.86       10.65      0.5198       10.93      0.2396       0.639           0
5057       4.403       5.598       5.598        28.1       25.98        20.8        28.7       18.08       2.219      0.2585
5064      0.1808      0.3365      0.2818      0.3973      0.6224      0.5505      0.7911      0.6198      0.3667        0.12
5067       31.46       36.23       9.505       83.83       79.07       10.76       113.9       5.137       2.119      0.0145
5070   4.819e-07    0.004214    0.004214   5.646e-08     0.01079     0.01079     0.01111     0.01111       0.061        0.06
5080      0.2808      0.8752      0.8752       9.794       8.186       2.186       8.764       1.608       1.249           0
5089       16.11       15.94       5.299       270.7       270.9       4.155       286.9       1.178       1.988           0
5090           0       0.692       0.692        1056        1054       1.585        1055      0.9504       2.608           0
5095       6.261       6.574       2.971       2.658       5.818       5.818       12.45       4.753       1.808           0
5097      0.1934      0.2018      0.2018       4.367       4.415      0.4719       4.608       0.279      0.4844           0
5101       1.319       1.393       1.108       6.912       6.885       1.803       8.211       1.116       0.945           0
5114       1.745       2.215       2.215       23.25       21.84        4.39       22.97       3.269       1.787           0
5122       5.153         5.9         3.8       38.83       38.58       5.766       44.03       3.243       1.767      0.0345
5125           0      0.7985      0.7985       14.28       14.36       2.545       15.08       1.817       1.333           0
5129      0.8467      0.8137      0.6577       1.926       2.051       1.487       2.825       1.105       1.049        0.02
5133       2.766       2.606       1.879       25.83       25.98       2.691       28.46       1.065       1.145           0
5138      0.3297      0.3289      0.3289       5.628       5.631      0.9882        5.96      0.6593      0.7041           0
5146      0.7282       2.254       2.254       5.711       12.05       12.05       14.01       11.48        1.88       0.259
5147      0.4288      0.2826      0.2826       5.377       5.304      0.4723       5.486      0.5739       0.563           0
5148       20.79       18.78       8.627       71.26       73.02       10.02       90.69       5.621       2.118       0.028
5155       5.727       6.276       2.745       9.922       10.53       6.411       16.52       6.071       1.679       0.068
5156       12.58       14.74       14.74       179.8       155.5       40.35       158.7        37.2       3.566      0.1765
5162     0.05754      0.1597      0.1597        3.56        3.22      0.5893       3.356      0.4533      0.7779           0
5168           0     0.04421     0.04421       5.228       5.155      0.1039       5.196     0.06303       0.514           0
5170      0.1519      0.2373      0.2373       7.002       6.863       0.709         7.1      0.4716      0.6821           0
5171   7.577e-08   2.239e-07   2.239e-07       97.37        89.6       15.91        89.6       15.91       2.736      0.1115
5177       21.79       18.98       7.486       93.79       94.61       11.94       110.3       12.23        2.05      0.0775
5185     0.09012      0.1527      0.1527       1.054      0.8368      0.5282      0.9876      0.3773        0.68           0
5187      0.3984      0.3938      0.1798       8.462       8.491      0.4817        8.88      0.3074      0.5024           0
5205     0.08446      0.0804     0.01654       0.115      0.1184     0.02945      0.2012     0.01531       0.173           0
5206       1.362      0.9622      0.9622       1.736       1.879       1.879       2.812        1.59       0.988     0.08995
5211       63.22       63.71       15.76       190.7       191.4       11.72       260.5       13.23       2.656       0.032
5215       17.99       17.59       14.75       498.8       499.3       19.75       516.9           5       2.368           0
5218       1.707       2.108       1.649       4.834       5.328       4.077       7.235       4.024       1.247        0.08
5225       12.93       11.54       5.507       24.84       23.59       9.998       32.64       8.385       1.967      0.0625
5238       1.919       2.326       2.326       12.78       12.77       2.422       14.35        1.35       0.909           0
5242      0.1976      0.1793     0.08118      0.2807      0.3161      0.3161      0.4894       0.249      0.4543           0
5245      0.5442      0.5438     0.08111           0     0.09968     0.09968      0.5681      0.1054       0.456           0
5255      0.4889      0.6431      0.6431       2.684       2.411       1.626       3.011       1.026      0.8508           0
5256       13.64          11          11       60.41       63.22       28.45       68.43       23.24         2.3      0.2645
5258   9.435e-08   3.192e-07   3.192e-07       111.2       125.6       37.54       125.6       37.54       3.252       0.275
5265         103       73.03       58.59       221.9       236.2       48.14         296       32.25       2.632        0.03
5270       39.91       38.75       3.995       22.46       23.09       1.941       62.21       2.427        1.02           0
5273           0     0.02607     0.02607      0.9637      0.8563      0.1074      0.8814     0.08231      0.4579           0
5293      0.7655       1.694       1.694       15.19       14.26       2.618       15.58       1.293       1.261           0
5296       2.694       3.069      0.8797       5.897         5.8       1.339       8.705      0.6973       0.956           0
5309      0.2659      0.7876      0.7876       2.524       2.233       1.979       3.062        2.02      0.8709      0.1601
5321      0.8156      0.8226      0.6962       18.71        18.7      0.9883       19.53      0.2934      0.6806           0
5325     0.01983      0.3083      0.3083       17.18       16.88      0.3159       17.14     0.06242      0.4372           0
5329       5.054       4.896       2.754       32.07       31.95       6.555       36.88       3.975       2.135           0
5337       14.14       20.87       13.69       97.02       93.39       22.34         115       14.18       1.765       0.148
5342     0.03316     0.02696      0.0169    0.002152     0.02467     0.02467     0.04464     0.02862      0.1675        0.03
5346           0     0.07731     0.07731       13.73        13.6      0.1246       13.67     0.05954      0.4574           0
5347       2.752       2.593       1.868       23.02       23.16       2.663        25.6       1.076       1.142           0
5348       2.401       2.711       2.711       45.37       45.32       1.995       48.04      0.7262       0.975           0
5350       4.541       5.417       5.417        41.3       39.02       9.637       41.98       6.671       1.985       0.089
5358      0.2821      0.2795      0.1475       2.337       2.345      0.4166       2.624      0.2691       0.503           0
5359       1.551       1.766       1.517       11.32       11.26       4.584       12.44       4.069       1.247        0.09
5363           0       4.151       4.151       24.68       26.38       13.39       31.52        13.6        2.16       0.165
5366       4.404       3.469       3.469       14.99       11.76       6.759       14.51       7.221        1.52       0.227
5371      0.1706      0.1383      0.1383       0.553      0.5226      0.4097       0.681        0.31      0.5128           0
5372       0.566       1.088       1.088        15.9       13.64       3.443       14.35       2.728       1.675           0
5374           0      0.3654      0.3654       1.925       2.089        1.36       2.323       1.133      0.8489           0
5375           0     0.02726     0.02726       1.958        1.88     0.07826       1.907       0.051      0.4879           0
5382       3.323       6.857       6.857       48.16       41.67       12.82       44.95       9.538       2.198      0.1375
5395       13.95       14.02       5.938       56.29       57.58       8.723       71.16       10.29       1.775      0.0705
5402           0      0.1571      0.1571       1.322       1.151      0.8154       1.279      0.6903       0.682           0
5411       4.197       4.725       4.028       44.07       44.46         6.4       48.57       3.219       1.965           0
5424       2.266       5.417       5.417       20.39       18.05       7.745       21.79       5.109       1.488           0
5426       2.162       4.099       3.259       10.37       11.88       5.019       15.45       5.251       1.238        0.08
5427       1.026       1.214       0.824       3.192       3.193       1.507       4.458       1.109       1.019           0
5435       6.256       4.124       4.124       9.958       11.87       6.485       14.63       3.725       1.414           0
5438       1.325       1.284      0.9397       11.71       11.78       1.609       13.03      0.7038        0.85           0
5446       12.35       7.927       7.272        10.8       14.45       10.93       21.82       5.432       1.413           0
5450           0       1.787       1.787       15.75       10.49       6.164        10.8       5.854       1.073      0.1801
5459           0   0.0009743   0.0009743     0.01198    0.006456    0.006456    0.006457    0.006455       0.041        0.04
5464   6.339e-08   1.803e-07   1.803e-07       20.14       18.64       1.501       18.64       1.501       2.466      0.0435
5484       4.153       4.452       4.452       18.12       15.54       9.946       17.66       9.269        1.53       0.228
5509           0     0.06133     0.06133       1.211       1.341       0.393       1.376      0.3577      0.5946           0
5512       2.609       2.472       1.905       22.35       22.42       1.787       25.04      0.7948      0.9438           0
5515       1.915        1.91        1.91       26.41       26.42        3.07       28.11        1.38       1.246           0
5518       8.562       7.185       7.185       9.368       13.06       13.06       15.52        10.6       1.471        0.21
5520           0      0.1302      0.1302       65.64       68.31       3.161       68.39       3.072       1.613      0.0385
5523   9.706e-08   2.762e-07   2.762e-07       93.08       92.99     0.09607       92.99     0.09607       3.229           0
5526      0.2398      0.2191      0.1667       2.103        2.18      0.2228       2.367     0.09318      0.3766           0
5529       16.75       15.31        13.8       190.2       166.5       36.28       173.1       35.09       3.098      0.2515
5530           0      0.1468      0.1468       7.767       7.523      0.2437       7.648      0.1192      0.4842           0
5531           0    0.004899    0.004899     0.04544      0.0576      0.0539     0.05777     0.05373      0.1165        0.07
5537       0.582      0.5228      0.3583        1.17       1.284       1.284       1.672       1.076       0.941           0
5543           0       37.03       37.03       337.3       747.3       529.1         754       535.7       5.301         1.9
5545      0.4158      0.6279      0.6279       7.503       7.054       1.179       7.566      0.6678      0.8412           0
5552      0.1127      0.1873      0.1849      0.6266        1.08      0.7116       1.237      0.6737      0.4723        0.08
5588           0     0.06646     0.06646       2.575       3.557       1.927       3.581       1.903      0.5032        0.12
5590           0       7.898       7.898       17.41       18.05       13.04       22.87       8.217        2.03      0.2285
5604       0.185      0.6337      0.6337       11.06       10.37      0.9625       10.95      0.3789      0.8498           0
5612           0     0.03987     0.03987      0.3255      0.2407      0.1488      0.2716      0.1179      0.3906           0
5620       2.194       5.651       5.651       11.69       16.34       13.65       20.24       12.14        1.93       0.264
5627        2.78       2.652       1.856       18.45       18.66       3.113       21.23       1.342       1.153           0
5634       16.93       14.24       14.24       77.86       72.29       34.15       78.38       37.15       2.357       0.175
5647       2.375         2.8         2.8           0       5.731       5.731       6.549       4.913        1.67        0.24
5650           0      0.2862      0.2862       4.031       4.095      0.5832       4.348      0.6594       0.744           0
5655        2.71       4.905       4.905       6.231       8.064       8.064       9.166       6.962        1.46       0.221
5664   1.692e-08   4.813e-08   4.813e-08       3.145       1.814        1.33       1.814        1.33       1.195        0.03
5668      0.6101       5.293       5.293       17.93       14.12       8.001       14.89       7.231       1.341       0.188
5671       5.008         5.4       4.192        15.5       17.05       8.376       19.45       7.177        1.31      0.1415
5672   5.541e-08   1.576e-07   1.576e-07       54.74       54.42      0.3191       54.42      0.3191       2.323           0
5675       8.616       8.399       3.772       35.61       35.49       6.596          44       3.743       1.865       0.024
5682     0.09884      0.4341      0.4341        1.62       1.134       1.134       1.614      0.8978      0.8607           0
5685      0.1649      0.1549     0.05543      0.2621      0.2791      0.1317       0.438     0.08021      0.3063           0
5686      0.1568      0.4071      0.4071       2.073       1.631       0.621       1.836      0.4164      0.8194           0
5691       2.738       3.388       1.918       5.364       5.548       3.098       8.677       2.044       1.187        0.02
5692      0.6491      0.6044      0.6044       4.535        4.63       1.539       5.234      0.9351      0.8356           0
5705       6.286       6.299       4.355        31.9       36.98       11.23       40.95       9.724       1.936      0.1265
5710       9.601       29.41       29.41       113.5       143.6       53.67       163.6        53.8       3.932        0.42
5712           0      0.9278      0.9278       16.51       15.75       3.729       16.25       3.225        1.31      0.0705
5726           0       4.886       4.886       99.87       93.11       6.765       95.18       4.688        2.39      0.0425
5730       127.9       73.41       73.41       533.4       432.7       107.4       500.8       171.7       2.128       0.251
5735           0     0.08077     0.08077       3.165        3.01      0.1556       3.088     0.07749       0.484           0
5744           0      0.1206      0.1206       191.4       191.1      0.2833       191.2      0.1989       1.918           0
5747       2.978        3.37      0.9493       18.21       18.12       1.337       21.05       1.171        1.05        0.01
5766      0.6599       0.408       0.408       4.429       4.559      0.4996       4.877      0.3893       0.607           0
5770     0.01334        0.38        0.38       2.459       1.496       1.001       1.863      0.6587       0.851           0
5779           0     0.08642     0.08642           0           0           0     0.08642     0.08642       1.666           0
5789   6.982e-08   2.327e-07   2.327e-07       55.65       72.03       21.73       72.03       21.73       2.768      0.1455
5797       12.16       12.09       9.043       85.38       86.98       11.83        97.5       11.44       1.851      0.0475
5799      0.3461      0.8025      0.8025        1.76        1.84        1.84       2.456       1.454      0.8709      0.1601
5801   1.113e-07   3.227e-07   3.227e-07       133.9       110.8       23.13       110.8       23.13       3.309       0.241
5802       5.275        10.2       9.572       60.96       62.48       15.27       65.28       13.41       2.119      0.1625
5805           0      0.6529      0.6529       11.74       10.72       1.023       11.25      0.4912       1.247           0
5809       4.842       6.149       6.149       12.74       11.54       7.652       16.83       2.446       1.412           0
5814      0.4241      0.4352       0.124       1.914       1.881      0.2437       2.321       0.125      0.4587           0
5816           0        2.26        2.26       8.854       9.145       6.338       9.818       5.666       1.387       0.185
5822     0.02844     0.05591     0.05591       2.185       2.156     0.06472       2.206     0.01478      0.2777           0
5829           0      0.3732      0.3732       8.829       8.066      0.7627       8.398      0.4313       1.222           0
5830   8.124e-08   2.311e-07   2.311e-07       62.79       50.02       13.59       50.02       13.59       2.773       0.129
5835    0.006217      0.4049      0.4049           2       1.595        1.54        2.04       1.264      0.8505           0
5836           0       6.976       6.976       185.8       171.1       14.76       171.1       14.76       2.313      0.0985
5837       4.249       3.902       2.306       17.43       17.75       4.141       20.97       2.711       1.086           0
5841      0.5821      0.6669      0.6669       2.941       2.333       2.333       2.776        1.89       1.017           0
5847   9.697e-08   3.075e-07   3.075e-07       98.51       92.28       44.68       92.28       44.68       3.099      0.3485
5849       2.596        8.64        8.64       69.77       65.54       9.378       68.81       9.195        1.54      0.0645
5853      0.1615      0.1536     0.09081       1.897         1.9      0.1038       2.045     0.03089      0.2986           0
5862      0.2202      0.2573      0.2308      0.1955      0.5375      0.5375      0.6896         0.5      0.6379         0.1
5869      0.6426       1.136       1.136       14.59       14.05       2.063       14.95       1.161       1.362           0
5879       4.531       5.104       1.421       12.12       11.86      0.8238       16.97      0.5971      0.6801           0
5880       2.381       3.061       3.061       5.782       6.062       6.062       7.679       4.445       1.518           0
5882     0.01043     0.07885     0.07885       2.257       2.069      0.2168       2.141      0.1445      0.5035           0
5898       1.324      0.8606      0.8606       6.772       6.666      0.9767       7.386       1.261        0.85           0
5907      0.8577       1.436       1.436       18.73       18.57       3.952       19.61       2.908       1.311        0.04
5916       38.56       31.88       23.93       186.6       162.5       39.68       186.7        50.8        3.19       0.377
5917        5.05       5.423        2.31       21.44       21.81       4.886       26.76       4.417       1.671           0
5921       2.198       9.236       9.236       40.88       33.99       17.77       40.01       11.75       2.272       0.216
5922          13       12.45       5.815       39.35       43.53       15.74       56.29       12.38       2.326      0.0955
5925       1.107       3.775       3.775       11.13       14.75       8.534       15.64       7.651       1.341      0.1545
5941      0.8374       4.062       4.062       14.16       13.45       12.99       16.76       11.54        1.85       0.257
5966           0      0.4252      0.4252       1.164      0.7898      0.7898       1.134      0.6305      0.8372        0.09
5969     0.07882      0.1035      0.1035      0.5581       0.495      0.4264      0.5786      0.3427      0.4835           0
5974       2.919       4.829       4.829       52.04       48.15       10.02       49.47       8.703       1.551        0.08
5976     0.07223      0.3988      0.3988       2.999       2.484       0.676       2.852      0.4388      0.7452           0
5977          28       25.55       15.98       104.7       98.27       33.52       115.1       31.88       2.821      0.2345
5982   2.499e-07    7.11e-07    7.11e-07       357.5       274.2        83.3       274.2        83.3       5.568      0.3425
5997      0.2448      0.5219      0.5219       1.541       1.348       1.348       1.893       1.088      0.8699           0
6000       1.207       1.081      0.6242      0.9899       1.309       1.309       2.366      0.9756      0.8518           0
6003           0       2.024       2.024       8.701       10.34       6.698       10.68       6.357       1.359      0.1925
6005           0     0.03175     0.03175       10.43       10.38     0.04696       10.41     0.01933      0.4396           0
6006       45.67       69.26        41.1         286       317.7       53.13       392.3       66.58       2.925      0.1675
6011     0.03798     0.07966     0.07966      0.6533      0.5869      0.2762      0.6528      0.2104      0.4379           0
6012           0      0.3458      0.3458       14.51       13.97      0.5376       14.25      0.2556      0.8517           0
6015     0.06718     0.08833     0.08833       1.964       1.911      0.2171       1.999      0.1293      0.4439           0
6025   1.836e-05    0.002822    0.002806   5.634e-07   0.0001204   0.0001204    0.002913    0.002896       0.011        0.01
6037        1.04       1.078      0.2616       2.128       2.167      0.5714       3.193      0.3617       0.743           0
6061       94.57       91.84       9.486       560.6       562.1       5.303         654       4.183       2.433           0
6065           0      0.3914      0.3914       9.872       9.195       0.751       9.516      0.4301      0.8402           0
6072       3.571       4.101       4.101       6.592       7.706       7.706       11.01       7.618        1.77       0.249
6073        2.23       2.331       1.048       8.819       8.842       1.558        11.1      0.6787      0.8541           0
6075   0.0008837     0.02769     0.02769      0.2016      0.1031      0.1031      0.1154     0.09087      0.5032           0
6078   4.617e-08       1.922       1.922       24.58       17.67        6.91       18.61       5.967       1.968       0.128
6081           0       0.181       0.181       1.967       3.116       2.396       3.126       2.386         1.1        0.18
6084       2.058       2.379      0.7064       5.173        4.92      0.4167       7.323      0.4105      0.3059           0
6085        5.22       5.704       1.315       11.78       11.58       1.182       17.18      0.2829       1.005           0
6090      0.8964       1.834       1.834        38.2       37.33       1.681       39.06      0.2609       0.848           0
6091           0       6.311       6.311       80.26       70.93          10       76.77       4.164       2.482           0
6092        3.93       2.976       2.976       9.596       9.509       2.835       11.22       3.121       1.015      0.1003
6094       5.069       5.454       5.454       79.17       76.93       8.795       79.84       6.869       1.942       0.012
6096       21.17       21.63       14.12       103.7       97.35       14.01       111.4       17.54       2.065      0.1185
6102      0.6897      0.9069      0.9069       5.734       5.058       2.035       5.705       1.388        1.28           0
6107       5.234       5.486       3.201       23.93       22.59       7.631       28.18       5.844       1.746      0.0345
6110      0.5271      0.5817      0.2334       1.192       1.023       1.023       1.545        0.85       0.781           0
6114       1.895       1.948       1.509       4.655       4.681       2.411       6.634       1.518       1.012           0
6121    0.004992     0.05382     0.04992     0.01562      0.1374      0.1247       0.171      0.1523      0.1256        0.07
6127      0.7517      0.5689      0.5689      0.7463       1.209       1.209        1.74      0.9975      0.8839           0
6141           0     0.02537     0.02537      0.3196      0.5526       0.447       0.556      0.4436       0.351        0.15
6147       1.047      0.8003      0.8003       5.688       5.176       2.173       5.574       2.096      0.6369        0.09
6151     0.09707     0.09038     0.09038      0.3126      0.3183      0.3183       0.385      0.2515      0.4721           0
6152       4.055       5.716       5.716       29.39        21.9        21.9        25.9        17.9        2.48           0
6155   7.675e-08   2.311e-07   2.311e-07       78.23       64.66       21.46       64.66       21.46       2.757       0.145
6156      0.7307      0.7682      0.7682       1.867       1.899       1.853       2.627       1.124       0.852           0
6158      0.7611      0.5375      0.5375       1.253       1.291       1.291       1.917       1.089      0.8509           0
6166   5.282e-08   1.503e-07   1.503e-07       35.76       35.69     0.06654       35.69     0.06654        2.26           0
6186           0     0.02365     0.02365        2.86       2.803     0.05702       2.824     0.03664      0.4742           0
6197      0.5846      0.4425      0.4425       1.122       1.277       1.277       1.391       1.163      0.4859        0.13
6216      0.7682      0.5978      0.4872      0.4053      0.7589      0.7589       1.265      0.5737      0.8493           0
6221     0.08117     0.08677     0.08677        1.41       1.391      0.2573        1.46      0.1884       0.443           0
6233       4.638       4.475       2.306        3.58       5.004       5.004       8.848        3.65       1.522           0
6242        1.93        2.21        2.21       21.91        21.3        3.73       23.02       2.003       1.996           0
6245      0.6533      0.8552      0.8552        3.52       3.394        1.44       3.984      0.8915      0.8541           0
6249       10.71        9.94       5.201       54.26       54.67        7.45       62.75       5.281       2.114      0.0285
6251           0      0.7596      0.7596       39.11       38.04       1.071       38.72      0.3861       1.155           0
6256    0.006552      0.1158      0.1158       2.207       1.881      0.3491       1.977      0.2535      0.6801           0
6262           0   0.0004418   0.0004418           0           0           0   0.0004418   0.0004418       0.041        0.04
6265       7.934       18.41       18.41       578.5       535.9       94.25       537.9       92.23       2.982      0.1565
6287       9.793       9.679       4.429         335       330.2        16.4       340.3       15.05       2.123      0.0395
6289       2.858       17.02       17.02       110.6       98.71       16.96       110.7       27.35       2.567       0.106
6290           0        0.02        0.02       1.848       1.772     0.07581       1.789      0.0589       0.501           0
6292       10.84       8.839       4.496       46.74       43.87       8.992       50.81       9.026       2.046       0.116
6296       1.799       3.065       3.065       72.31       72.03       2.547       76.47       2.958       0.975           0
6308       148.6       147.1       23.52       465.7       473.8       18.75       629.8        26.3        2.86       0.038
6311      0.1439      0.1478     0.08044       1.884        1.89      0.3316       2.032      0.2563       0.502           0
6315     0.07018     0.08095     0.07682      0.3612      0.3619      0.3619      0.4268      0.3016      0.5042           0
6319       3.489       4.427       2.122       15.66       17.54        4.45       22.46       4.771       1.829      0.1075
6324       6.964       8.121       8.121        69.8       62.69       22.02       65.25       19.77       2.736      0.1115
6329      0.7505       1.652       1.652       8.444        14.2        7.14       15.11       6.519        1.49       0.224
6330        7.96       9.118       9.118       55.33       54.55       12.48       57.81       9.224       2.091       0.092
6332           0     0.02221     0.02221       1.726       1.009       0.717        1.01      0.7156      0.3576        0.12
6333     0.01722      0.3795      0.3795       3.634       4.862       1.581       5.334       1.772      0.4341        0.06
6350      0.3257      0.4319      0.4319       4.961       4.804       1.308       5.222      0.8904      0.8502           0
6352           0     0.06568     0.06568       8.157       7.985      0.2303       8.041      0.1737      0.6813           0
6363     0.09729      0.1503      0.1503      0.7036      0.5869      0.5113      0.7399      0.4048      0.5285           0
6368       3.575       1.788       1.788       27.82       31.29       3.698       33.08       1.911       2.482           0
6381     0.07298      0.2275      0.2275       1.675       1.236       0.713       1.491       0.572      0.7468           0
6383       4.064       4.831        2.93        43.1       42.86       1.901       47.69       1.029       0.913           0
6385       3.266       4.524       4.524       38.99       31.08       18.11       31.26       17.93       1.983       0.254
6386       11.01        10.8       1.846       60.99       61.34       3.066       72.13       1.219       1.522           0
6394      0.9609      0.8916      0.6663       3.277       3.422       1.681       4.314       1.015      0.8526           0
6395   4.703e-08        1.49        1.49       26.82       20.08       6.734       21.12         5.7       2.002      0.1155
6398       6.935       7.291       3.016       3.633       3.436       3.436       10.78       2.539       1.192        0.07
6401       0.174      0.1939       0.123      0.4859      0.4404      0.4404      0.6161      0.3575       0.549           0
6403           0      0.5282      0.5282       9.186       7.985         1.2       8.372      0.8138       1.305           0
6406       224.3       222.7       117.8        1676        1550       276.9        1712       223.4        5.79       0.262
6409       1.493       1.838       1.751       15.36       15.39       2.046       16.89      0.6506      0.9403           0
6412     0.02056      0.2881      0.2881      0.2354      0.8928      0.8928      0.9572      0.9572       0.401         0.4
6429      0.5017      0.5518      0.2425       2.212       2.205       0.454       2.706      0.2948      0.4111           0
6438     0.06839      0.1458      0.1458       2.066        1.98      0.3339       2.077      0.2376       0.504           0
6445           0       0.746       0.746       35.04       32.54         2.5       32.81       2.229       1.971       0.037
6448      0.1258      0.1466      0.1466      0.5144      0.5091      0.5091      0.6435      0.3747      0.6334           0
6460   1.015e-07   2.888e-07   2.888e-07       175.4       151.7       23.69       151.7       23.69       3.192      0.1245
6464       2.483       2.451       1.437       10.51       10.49       1.847       12.78      0.5963      0.8484           0
6466      0.6041      0.7312       0.681       1.288       1.796       1.796       2.495       1.488       1.092        0.05
6486   7.237e-08   2.269e-07   2.269e-07       58.82       51.57       22.42       51.57       22.42       2.598      0.2715
6489           0       8.243       8.243       255.4       243.1       14.28       243.1       14.28       2.513       0.029
6509       36.45       40.67        23.3       315.9       324.3       25.45       376.5       26.86       2.661      0.0485
6517       8.855       10.83       4.559       43.37       44.25       4.972       54.15       3.971       1.689           0
6519           0       1.886       1.886       5.061       6.467       4.995       7.511        4.17       1.383      0.1435
6522       5.292        5.15       1.825       10.07       10.23       4.899       15.49       3.217       1.292       0.022
6537           0      0.6875      0.6875       99.59       96.46       3.131       96.53       3.067       1.593       0.022
6547           0      0.2955      0.2955       19.02       18.64      0.3819       18.89      0.1259        0.85           0
6548      0.2702      0.3241      0.3241       3.104       2.886       1.349       3.006       1.229      0.8612           0
6553       0.335       4.021       4.021       12.61       10.23        9.51       11.67       8.077        1.31      0.1525
6558       64.25       77.54        43.3         195       217.8        50.5       299.8       78.22       3.886      0.3455
6580       1.202       1.952       1.952       7.838       8.018       3.697       9.669        3.33       1.145        0.08
6592       1.443       1.286      0.4553       2.066       2.164        0.74       3.489      0.6516      0.7798        0.02
6614           0       1.795       1.795       5.808         5.2       4.365       6.027       3.538       1.263        0.11
6617      0.2267      0.3152       0.229       2.035        1.98      0.4165       2.263      0.2239      0.3776           0
6620      0.5847      0.4819      0.4819      0.1533       0.859       0.859       1.167      0.5513      0.8411           0
6629           0      0.7305      0.7305       35.44       33.93       19.63       34.08       19.48       1.977      0.1925
6634       1.056       3.263       3.263       9.083       8.558       6.563       10.31       5.146         1.3      0.1415
6638      0.4616      0.4298      0.4298       1.929       1.797       1.305       2.135      0.9935      0.8499           0
6641      0.8746      0.9431      0.9431       7.835       7.842       1.836       8.739      0.9881      0.8524           0
6643       6.947       8.318       8.015       49.02       43.76       19.34        45.5       17.92        2.18       0.286
